4699481	Hunt Airport	Hunt Airport		27.88432	-97.34656	S	AIRP	US		TX	409			0	7	7	America/Chicago	2011-12-11
4699501	Diamond K Ranch Airport	Diamond K Ranch Airport	Diamond K Ranch Airport,Hunt Ranch Airport	30.0366	-98.69753	S	AIRP	US		TX	259			0	483	485	America/Chicago	2011-12-11
4699519	Hunter Lowry Airport	Hunter Lowry Airport		31.89739	-94.86688	S	AIRP	US		TX	401			0	141	153	America/Chicago	2006-01-15
4699544	Huntsville Municipal Airport	Huntsville Municipal Airport	HTV,KUTS	30.74686	-95.58717	S	AIRP	US		TX	471			0	100	101	America/Chicago	2013-04-06
4699555	Hurn Airport	Hurn Airport		32.39665	-96.77974	S	AIRP	US		TX	139			0	168	171	America/Chicago	2011-12-11
4699678	Idle Airpark	Idle Airpark		29.47523	-98.13612	S	AIRP	US		TX	029			0	171	175	America/Chicago	2006-01-15
4699680	Idlewild Airport	Idlewild Airport		29.7758	-99.35561	S	AIRP	US		TX	019			0	502	502	America/Chicago	2011-12-11
4700157	Ironhead Airport	Ironhead Airport		33.33123	-97.2273	S	AIRP	US		TX	121			0	219	222	America/Chicago	2011-12-11
4700195	Isbell Ranch Airport	Isbell Ranch Airport		30.80852	-97.27389	S	AIRP	US		TX	331			0	128	132	America/Chicago	2006-01-15
4700288	J F Ranch Airport	J F Ranch Airport		32.02353	-98.1346	S	AIRP	US		TX	143			0	370	375	America/Chicago	2013-03-08
4700350	J R Ranch Airport	J R Ranch Airport		30.29437	-100.02238	S	AIRP	US		TX	267			0	702	706	America/Chicago	2013-03-08
4700384	J-D Ranch Airport	J-D Ranch Airport		29.37275	-95.28913	S	AIRP	US		TX	039			0	9	11	America/Chicago	2011-12-11
4700391	JW Airport	JW Airport		33.09457	-97.39613	S	AIRP	US		TX	497			0	265	269	America/Chicago	2011-12-11
4700459	Jacksboro Municipal Airport	Jacksboro Municipal Airport		33.23093	-98.14517	S	AIRP	US		TX	237			0	313	320	America/Chicago	2013-03-08
4700489	Jackson County Airport	Jackson County Airport		29.00278	-96.58421	S	AIRP	US		TX	239			0	18	21	America/Chicago	2011-12-11
4700680	Jamison Airstrip	Jamison Airstrip		30.06272	-94.94743	S	AIRP	US		TX	291			0	25	27	America/Chicago	2006-01-15
4700774	Jay Kay Ranch Airport	Jay Kay Ranch Airport		28.80146	-99.00152	S	AIRP	US		TX	163			0	197	197	America/Chicago	2011-12-11
4700822	Jack Brooks Regional Airport	Jack Brooks Regional Airport	BPT,Jack Brooks Regional Airport,Jefferson County Airport,KBPT,Southeast Texas Regional Airport	29.95077	-94.02073	S	AIRP	US		TX	245			0	3	4	America/Chicago	2013-08-24
4700895	Jenkins Airport	Jenkins Airport		30.13184	-93.93621	S	AIRP	US		TX	361			0	5	10	America/Chicago	2013-03-08
4700925	Jennings Ranch Airport	Jennings Ranch Airport		27.12837	-99.12059	S	AIRP	US		TX	505			0	129	133	America/Chicago	2006-01-15
4701035	Jet Ag Inc Airport	Jet Ag Inc Airport	Jet Ag Inc Airport,Jet Ag Incorporated Airport	30.00721	-94.969	S	AIRP	US		TX	291			0	21	23	America/Chicago	2011-12-11
4701060	Jim Hogg County Airport	Jim Hogg County Airport	KHBV	27.35165	-98.74087	S	AIRP	US		TX	247			0	199	201	America/Chicago	2011-12-11
4701083	Jim Sears Airport	Jim Sears Airport		33.13953	-97.80435	S	AIRP	US		TX	497			0	280	283	America/Chicago	2011-12-11
4701146	John B Connally Ranch Airport	John B Connally Ranch Airport		29.1358	-98.2764	S	AIRP	US		TX	493			0	159	162	America/Chicago	2011-12-11
4701256	John S Dunn Helistop	John S Dunn Helistop		29.71329	-95.39549	S	AIRP	US		TX	201			0	14	31	America/Chicago	2010-09-05
4701347	LBJ Ranch Airport	LBJ Ranch Airport	JCY,Johnson City Airport,LBJ Ranch Airport	30.24356	-98.6218	S	AIRP	US		TX	171			0	436	438	America/Chicago	2017-09-21
4701411	Johnson Ranch Airport	Johnson Ranch Airport		29.81633	-99.38588	S	AIRP	US		TX	019			0	651	647	America/Chicago	2006-01-15
4701615	Jo Na Acres Airport	Jo Na Acres Airport	Jo Na Acres Airport,Jordan Farms Airport	29.75683	-95.91684	S	AIRP	US		TX	473			0	48	49	America/Chicago	2011-12-11
4701647	Joseph Ross Scherdin Airport	Joseph Ross Scherdin Airport		29.08108	-95.38272	S	AIRP	US		TX	039			0	3	4	America/Chicago	2006-01-15
4701712	Joye Ranch Airport	Joye Ranch Airport		29.2455	-97.63223	S	AIRP	US		TX	177			0	83	85	America/Chicago	2011-12-11
4701813	Just Plane Fun Airpark	Just Plane Fun Airpark		31.49018	-94.71465	S	AIRP	US		TX	347			0	70	74	America/Chicago	2006-01-15
4701838	K Bar Ranch Airport	K Bar Ranch Airport		29.49596	-99.49291	S	AIRP	US		TX	463			0	356	356	America/Chicago	2011-12-11
4701842	K Ranch Airport	K Ranch Airport		30.73081	-96.13441	S	AIRP	US		TX	185			0	84	86	America/Chicago	2011-12-11
4702627	Puesta Del Sol Airport	Puesta Del Sol Airport	Kaffie Ranch Airport,Puesta Del Sol Airport	27.07844	-98.60433	S	AIRP	US		TX	247			0	136	137	America/Chicago	2011-12-11
4702640	Kalt Ranch Airport	Kalt Ranch Airport		28.15446	-96.97693	S	AIRP	US		TX	007			0	4	7	America/Chicago	2011-12-11
4702644	Kami-Kazi Airport	Kami-Kazi Airport		29.42079	-95.1591	S	AIRP	US		TX	167			0	8	10	America/Chicago	2010-02-18
4702657	Kardys Airport	Kardys Airport		29.57606	-98.24696	S	AIRP	US		TX	187			0	228	232	America/Chicago	2006-01-15
4702671	Karnes County Airport	Karnes County Airport		28.82694	-97.86519	S	AIRP	US		TX	255			0	89	91	America/Chicago	2011-12-11
4702745	Kay Ranch Airport	Kay Ranch Airport		32.47043	-95.16456	S	AIRP	US		TX	423			0	99	105	America/Chicago	2011-12-11
4702858	Kelley Crop Service Airport	Kelley Crop Service Airport		29.91562	-94.20869	S	AIRP	US		TX	245			0	6	10	America/Chicago	2011-12-11
4702978	Kenley Ranch Airport	Kenley Ranch Airport		28.36833	-98.89364	S	AIRP	US		TX	283			0	137	140	America/Chicago	2006-01-15
4703026	Kenneth Copeland Airport	Kenneth Copeland Airport	4T2,Kenneth Copeland Airport	32.98266	-97.48835	S	AIRP	US		TX	439			0	211	216	America/Chicago	2014-10-08
4703107	Keyes Ranch Airport	Keyes Ranch Airport		30.28937	-98.1739	S	AIRP	US		TX	209			0	353	352	America/Chicago	2011-12-11
4703117	Molair Airport	Molair Airport	Keys Ranch Airport,Molair Airport	33.45813	-94.84914	S	AIRP	US		TX	387			0	107	107	America/Chicago	2013-03-08
4703124	Kezer Air Ranch	Kezer Air Ranch	Kezer Air Ranch,Kezer Air Ranch Airport	32.98567	-97.62173	S	AIRP	US		TX	367			0	252	255	America/Chicago	2016-12-07
4703151	Kickapoo Downtown Airport	Kickapoo Downtown Airport	KCWC,KIP,Kickapoo Downtown Airpark,Kickapoo Downtown Airport	33.86121	-98.49061	S	AIRP	US		TX	485			0	300	303	America/Chicago	2011-03-28
4703200	Kilgore Airport	Kilgore Airport		32.41006	-94.8172	S	AIRP	US		TX	183			0	109	112	America/Chicago	2011-12-11
4703257	Kimble County Airport	Kimble County Airport	JCT,KJCT	30.51028	-99.76581	S	AIRP	US		TX	267			0	521	520	America/Chicago	2017-09-26
4703282	King Air Airport	King Air Airport		29.81467	-95.76689	S	AIRP	US		TX	201			0	42	45	America/Chicago	2006-01-15
4703360	King's Ranch Airport	King's Ranch Airport	King's Ranch Airport,Kings Ranch Airport	31.04575	-98.04324	S	AIRP	US		TX	281			0	322	320	America/Chicago	2011-12-11
4703376	Kingsland Estates Airport	Kingsland Estates Airport		30.65561	-98.48532	S	AIRP	US		TX	299			0	266	265	America/Chicago	2011-12-11
4703439	Kirbyville Airport	Kirbyville Airport		30.64396	-93.91356	S	AIRP	US		TX	241			0	36	39	America/Chicago	2011-12-11
4703487	Kleberg County Airport	Kleberg County Airport	KIKG	27.54473	-98.02831	S	AIRP	US		TX	273			0	38	39	America/Chicago	2011-12-11
4703695	Kornegay Private Airport	Kornegay Private Airport	Kornegay Airport,Kornegay Private Airport	26.1508	-97.59323	S	AIRP	US		TX	061			0	7	13	America/Chicago	2011-12-11
4703773	Kubecka Aviation Airport	Kubecka Aviation Airport	Kubecka Aviation Airport	28.76721	-96.30691	S	AIRP	US		TX	321			0	5	7	America/Chicago	2006-01-15
4703774	Kubecka Flying Service Inc.	Kubecka Flying Service Inc.	Kubecka Flying Service Inc.,Kubecka Flying Service Inc. Airport,Kubecka Flying Service Incorporated Airport	28.98636	-96.62649	S	AIRP	US		TX	239			0	20	22	America/Chicago	2016-12-07
4703932	La Esperanza Ranch Airport	La Esperanza Ranch Airport		28.07504	-99.57426	S	AIRP	US		TX	479			0	262	261	America/Chicago	2011-12-11
4704074	La Paloma Ranch Airport	La Paloma Ranch Airport		28.89192	-99.85311	S	AIRP	US		TX	507			0	216	216	America/Chicago	2006-01-15
4704118	La Porte Municipal Airport	La Porte Municipal Airport		29.66925	-95.06419	S	AIRP	US		TX	201			0	7	9	America/Chicago	2011-12-11
4704206	Laas Farm Airport	Laas Farm Airport		29.91688	-95.9936	S	AIRP	US		TX	473			0	52	54	America/Chicago	2011-12-11
4704219	Hubbard Airport	Hubbard Airport	Hubbard Airport,Lacey Field	31.31283	-94.64433	S	AIRP	US		TX	005			0	94	102	America/Chicago	2011-12-11
4704220	Lackey Aviation	Lackey Aviation	Lackey Aviation,Lackey Aviation Airport	29.26608	-96.00773	S	AIRP	US		TX	481			0	28	29	America/Chicago	2016-12-07
4704229	Lackorn Airport	Lackorn Airport		29.53609	-97.83383	S	AIRP	US		TX	187			0	134	140	America/Chicago	2011-12-11
4704277	Lago Vista TX - Rusty Allen Airport	Lago Vista TX - Rusty Allen Airport	Lago Vista Bar-K Airpark,Lago Vista TX - Rusty Allen Airport	30.49858	-97.96947	S	AIRP	US		TX	453			0	372	374	America/Chicago	2011-12-11
4704291	Lagrone Ranch Airport	Lagrone Ranch Airport		32.82235	-96.41693	S	AIRP	US		TX	397			0	173	176	America/Chicago	2006-01-15
4704362	Lake Bay Gall Airport	Lake Bay Gall Airport		30.44187	-95.18633	S	AIRP	US		TX	407			0	58	67	America/Chicago	2006-01-15
4704374	Lake Bonanza Airport	Lake Bonanza Airport		30.33299	-95.61217	S	AIRP	US		TX	339			0	89	94	America/Chicago	2006-01-15
4704896	Lake Water Wheel Airport	Lake Water Wheel Airport		30.47047	-94.91004	S	AIRP	US		TX	407			0	24	27	America/Chicago	2011-12-11
4704903	Lake Whitney Country Club Airport	Lake Whitney Country Club Airport		32.00015	-97.41724	S	AIRP	US		TX	217			0	159	160	America/Chicago	2006-01-15
4705004	Lakeview Airport	Lakeview Airport		33.13127	-97.01556	S	AIRP	US		TX	121			0	162	164	America/Chicago	2011-12-11
4705042	Lakeway Airpark	Lakeway Airpark		30.35758	-97.99447	S	AIRP	US		TX	453			0	275	275	America/Chicago	2011-12-11
4705177	Lampasas Airport	Lampasas Airport	KLZZ	31.10341	-98.19411	S	AIRP	US		TX	281			0	350	352	America/Chicago	2011-12-11
4705192	Lancaster Regional Airport	Lancaster Regional Airport	KLNC,Lancaster Airport,Lancaster Regional Airport	32.5818	-96.72426	S	AIRP	US		TX	113			0	152	152	America/Chicago	2011-12-11
4705241	Landry Airport	Landry Airport	Landry Airport,Landry Stolport	30.70999	-97.6504	S	AIRP	US		TX	491			0	213	216	America/Chicago	2013-03-08
4705243	Lane Airpark	Lane Airpark		29.52656	-95.78284	S	AIRP	US		TX	157			0	28	31	America/Chicago	2011-12-11
4705340	Laredo International Airport	Laredo International Airport	Aeropuerto Internacional de Laredo,KLRD,LRD	27.54474	-99.46143	S	AIRP	US		TX	479			0	150	150	America/Chicago	2006-10-29
4705505	Last Resort Airport	Last Resort Airport		31.45216	-95.29545	S	AIRP	US		TX	225			0	128	131	America/Chicago	2011-12-11
4705589	Lavon North Airport	Lavon North Airport		33.12794	-96.51194	S	AIRP	US		TX	085			0	170	172	America/Chicago	2011-12-11
4705660	Lazy 9 Ranch Airport	Lazy 9 Ranch Airport		33.29606	-97.52645	S	AIRP	US		TX	497			0	302	307	America/Chicago	2013-03-08
4705666	Lazy G Bar Ranch Airport	Lazy G Bar Ranch Airport		33.28206	-97.49697	S	AIRP	US		TX	497			0	281	283	America/Chicago	2011-12-11
4705672	Lazy R Stock Farm Airport	Lazy R Stock Farm Airport		32.3057	-97.12112	S	AIRP	US		TX	251			0	198	199	America/Chicago	2006-01-15
4705838	Lehman Airport	Lehman Airport		34.0825	-99.45455	S	AIRP	US		TX	487			0	389	391	America/Chicago	2013-03-08
4705965	Lesikar Farms Airport	Lesikar Farms Airport		31.02518	-97.18583	S	AIRP	US		TX	027			0	142	143	America/Chicago	2006-01-15
4705995	Leroux Airport	Leroux Airport		33.10179	-97.15529	S	AIRP	US		TX	121			0	198	205	America/Chicago	2006-01-15
4706051	Lewis Ranch Airport	Lewis Ranch Airport		29.79484	-99.78382	S	AIRP	US		TX	385			0	522	521	America/Chicago	2013-03-08
4706052	Lewis Ranch Airport	Lewis Ranch Airport		27.98362	-99.3767	S	AIRP	US		TX	479			0	164	162	America/Chicago	2011-12-11
4706173	Liberty Hill International Airport	Liberty Hill International Airport		31.29462	-97.29695	S	AIRP	US		TX	309			0	238	240	America/Chicago	2011-12-11
4706185	Liberty Municipal Airport	Liberty Municipal Airport		30.07781	-94.69856	S	AIRP	US		TX	291			0	21	22	America/Chicago	2011-12-11
4706877	Little Peach Airport	Little Peach Airport		31.21462	-97.42695	S	AIRP	US		TX	027			0	217	218	America/Chicago	2006-01-15
4707077	Live Oak County Airport	Live Oak County Airport		28.36278	-98.11639	S	AIRP	US		TX	297			0	37	39	America/Chicago	2011-12-11
4707180	Livingston Municipal Airport	Livingston Municipal Airport		30.68586	-95.01793	S	AIRP	US		TX	373			0	45	47	America/Chicago	2011-12-11
4707213	Llano Municipal Airport	Llano Municipal Airport	AQO,KAQO	30.78518	-98.66004	S	AIRP	US		TX	299			0	334	336	America/Chicago	2012-02-26
4707258	Lochridge Ranch Airport	Lochridge Ranch Airport		31.99575	-95.95188	S	AIRP	US		TX	001			0	120	121	America/Chicago	2011-12-11
4707271	Lockett Airport	Lockett Airport		34.09234	-99.36465	S	AIRP	US		TX	487			0	390	395	America/Chicago	2013-03-08
4707273	Lobo Mountain Ranch Airport	Lobo Mountain Ranch Airport		29.65134	-99.08642	S	AIRP	US		TX	019			0	460	461	America/Chicago	2011-12-11
4707287	Lockhart Municipal Airport	Lockhart Municipal Airport		29.85033	-97.67242	S	AIRP	US		TX	055			0	160	162	America/Chicago	2011-12-11
4707327	Loes Highport Landing Strip	Loes Highport Landing Strip		33.83094	-96.70583	S	AIRP	US		TX	181			0	205	212	America/Chicago	2006-01-15
4707336	Log Cabin Airport	Log Cabin Airport		32.8052	-97.61718	S	AIRP	US		TX	367			0	316	318	America/Chicago	2011-12-11
4707351	Loghouse /STOL/ Airport	Loghouse /STOL/ Airport	Loghouse (STOL) Airport,Loghouse /STOL/ Airport,Loghouse Stolport	30.59369	-94.91193	S	AIRP	US		TX	373			0	55	56	America/Chicago	2016-12-07
4707404	Lometa Air Strip	Lometa Air Strip		31.22549	-98.46127	S	AIRP	US		TX	281			0	426	430	America/Chicago	2013-03-08
4707767	Longbird Airport	Longbird Airport		29.74829	-96.11468	S	AIRP	US		TX	015			0	45	48	America/Chicago	2006-01-15
4707780	Longhorn Auxiliary Landing Strip	Longhorn Auxiliary Landing Strip		31.37041	-97.66625	S	AIRP	US		TX	099			0	220	223	America/Chicago	2011-12-11
4707810	Longs Farm Airport	Longs Farm Airport		29.09941	-98.46585	S	AIRP	US		TX	013			0	139	146	America/Chicago	2006-01-15
4707928	Los Ebanos Ranch Airport	Los Ebanos Ranch Airport		28.11723	-98.045	S	AIRP	US		TX	297			0	70	75	America/Chicago	2006-01-15
4708360	Lucky G Airport	Lucky G Airport		33.85301	-98.64653	S	AIRP	US		TX	485			0	325	325	America/Chicago	2013-03-08
4708365	Luscombe Acres Airport	Luscombe Acres Airport		32.34598	-97.19918	S	AIRP	US		TX	251			0	223	224	America/Chicago	2011-12-11
4708523	M Y Ranch Airport	M Y Ranch Airport		31.32768	-95.57301	S	AIRP	US		TX	225			0	91	94	America/Chicago	2006-01-15
4708524	M & M Land Company Airport	M & M Land Company Airport	M & M Land Company Airport,M and M Land Company Airport	30.88708	-99.63067	S	AIRP	US		TX	327			0	545	548	America/Chicago	2013-03-08
4708526	M and M Winnie Airport	M and M Winnie Airport		29.85133	-94.37686	S	AIRP	US		TX	071			0	7	9	America/Chicago	2006-01-15
4708681	Madeira Airpark	Madeira Airpark		32.90762	-96.59694	S	AIRP	US		TX	113			0	135	138	America/Chicago	2006-01-15
4708707	Madisonville Municipal Airport	Madisonville Municipal Airport		30.91283	-95.952	S	AIRP	US		TX	313			0	83	85	America/Chicago	2011-12-11
4708727	Magee Airport	Magee Airport		33.32415	-96.06621	S	AIRP	US		TX	231			0	178	182	America/Chicago	2011-12-11
4708867	Majors Airport	Majors Airport	Bandar Udara Majors,GVT,KGVT	33.06789	-96.06553	S	AIRP	US		TX	231			0	163	162	America/Chicago	2006-10-29
4708975	Manning Airport	Manning Airport		32.38486	-96.10358	S	AIRP	US		TX	257			0	116	118	America/Chicago	2006-01-15
4709175	Mario's Flying Pizza Airport	Mario's Flying Pizza Airport	Mario's Flying Pizza Airport,Marios Flying Pizza Airport	29.74609	-96.2927	S	AIRP	US		TX	015			0	68	71	America/Chicago	2016-12-07
4709207	Markum Ranch Airport	Markum Ranch Airport		32.69513	-97.51197	S	AIRP	US		TX	439			0	274	276	America/Chicago	2006-01-15
4709216	Marlin Airport	Marlin Airport		31.33983	-96.85294	S	AIRP	US		TX	145			0	122	126	America/Chicago	2011-12-11
4709228	Marlin's Meadow Airport	Marlin's Meadow Airport	Marlin's Meadow Airport,Marlins Meadows Airport	32.95104	-95.57993	S	AIRP	US		TX	499			0	155	160	America/Chicago	2011-12-11
4709307	Worrell Airport	Worrell Airport	Marshall Ranch Airport,Worrell Airport	31.18069	-98.07509	S	AIRP	US		TX	281			0	292	294	America/Chicago	2011-12-11
4709443	Marty Ranch Airport	Marty Ranch Airport		29.6769	-96.97054	S	AIRP	US		TX	149			0	111	110	America/Chicago	2006-01-15
4709510	Mason County Airport	Mason County Airport		30.73622	-99.18583	S	AIRP	US		TX	319			0	462	463	America/Chicago	2013-03-08
4709607	Mathews Airport	Mathews Airport		33.94038	-98.30671	S	AIRP	US		TX	077			0	292	295	America/Chicago	2006-01-15
4709661	Alderman Farm Airport	Alderman Farm Airport	Alderman Farm Airport,Maurice Dauwe Farm Airport	29.00284	-98.57069	S	AIRP	US		TX	013			0	144	145	America/Chicago	2016-12-07
4709712	Dan Jones International Airport	Dan Jones International Airport	Dan Jones International Airport,May Airport	30.04277	-95.66722	S	AIRP	US		TX	201			0	50	53	America/Chicago	2011-12-11
4709795	Mc Alister Farm Airport	Mc Alister Farm Airport	Mc Alister Farm Airport,McAlister Farm Airport	34.12979	-98.90668	S	AIRP	US		TX	485			0	342	347	America/Chicago	2013-03-08
4709809	McAllen Miller International Airport	McAllen Miller International Airport	KMFE,MFE,McAllen Miller International Airport	26.17591	-98.23862	S	AIRP	US		TX	215			0	29	33	America/Chicago	2006-10-29
4709970	Mc Creless Farm Airport	Mc Creless Farm Airport	Mc Creless Farm Airport,McCreless Farm Airport	29.3706	-98.22898	S	AIRP	US		TX	029			0	167	167	America/Chicago	2013-03-08
4710004	Mc David Ranch Airport	Mc David Ranch Airport	Mc David Ranch Airport,McDavid Ranch Airport	30.57443	-98.83382	S	AIRP	US		TX	299			0	429	431	America/Chicago	2011-12-11
4710026	Mc Donald Ranch Airport	Mc Donald Ranch Airport	Mc Donald Ranch Airport,McDonald Ranch Airport	28.65109	-99.28865	S	AIRP	US		TX	163			0	171	174	America/Chicago	2011-12-11
4710049	Mc Entire Airport	Mc Entire Airport	Mc Entire Airport,McEntire Airport	33.14504	-97.60304	S	AIRP	US		TX	497			0	245	248	America/Chicago	2013-03-08
4710119	Mc Gregor Executive Airport	Mc Gregor Executive Airport	Mc Gregor Executive Airport,McGregor Municipal Airfield,McGregor Municipal Airport	31.48068	-97.31285	S	AIRP	US		TX	309			0	174	175	America/Chicago	2011-12-11
4710169	Mc Keon Aviation	Mc Keon Aviation	Mc Keon Aviation,Mc Keon Aviation Airport,McKeon Aviation Airport	33.73684	-96.62729	S	AIRP	US		TX	181			0	223	226	America/Chicago	2016-12-07
4710197	McKinney Municipal Airport	McKinney Municipal Airport	Collin County Regional Airport at McKinney,KTKI,McKinney Municipal Airport,McKinney National Airport	33.18039	-96.59055	S	AIRP	US		TX	085			0	171	172	America/Chicago	2014-04-20
4710437	Meadowview Airport	Meadowview Airport		33.06262	-96.13025	S	AIRP	US		TX	231			0	159	158	America/Chicago	2006-01-15
4710499	Medina River Ranch Airport	Medina River Ranch Airport		29.66161	-98.95642	S	AIRP	US		TX	019			0	371	373	America/Chicago	2011-12-11
4710567	Mellon Ranch Airport	Mellon Ranch Airport	Mellon Ranch Airport,Refugio Tom O'Connor Oilfield Airport,VDU	28.28084	-97.21138	S	AIRP	US		TX	391			0	11	13	America/Chicago	2014-10-08
4710699	Menard County Airport	Menard County Airport		30.93099	-99.80934	S	AIRP	US		TX	327			0	586	585	America/Chicago	2013-03-08
4710920	Metro Heli-Pad	Metro Heli-Pad		29.61468	-95.35494	S	AIRP	US		TX	201			0	16	20	America/Chicago	2006-01-15
4711004	Meyer Ranch Airport	Meyer Ranch Airport		28.53499	-97.88583	S	AIRP	US		TX	025			0	99	103	America/Chicago	2006-01-15
4711039	Mid-Valley Dusters Inc Airport	Mid-Valley Dusters Inc Airport	Mid-Valley Dusters Inc Airport,Mid-Valley Dusters Incorporated Airport	26.15313	-98.13501	S	AIRP	US		TX	215			0	27	30	America/Chicago	2011-12-11
4711044	Mid Valley Airport	Mid Valley Airport	T65	26.1779	-97.97192	S	AIRP	US		TX	215			0	20	24	America/Chicago	2020-07-14
4711181	Midlake Airport	Midlake Airport		29.27072	-98.33696	S	AIRP	US		TX	029			0	162	167	America/Chicago	2011-12-11
4711564	Mills County Airport	Mills County Airport		31.48211	-98.57227	S	AIRP	US		TX	333			0	482	484	America/Chicago	2006-01-15
4711614	Mims Farm Ultralight Airport	Mims Farm Ultralight Airport		32.38764	-96.8775	S	AIRP	US		TX	139			0	184	187	America/Chicago	2006-01-15
4711648	Mineral Wells Airport	Mineral Wells Airport	KMWL,MWL,Mineral Wells Airport	32.78549	-98.05946	S	AIRP	US		TX	367			0	284	288	America/Chicago	2013-06-29
4711877	Kimzey Airport	Kimzey Airport	Kimzey Airport,Mize Ranch Airport	32.43938	-98.25519	S	AIRP	US		TX	143			0	338	345	America/Chicago	2013-03-08
4711938	Moltz Airport	Moltz Airport		29.68702	-97.99559	S	AIRP	US		TX	187			0	184	186	America/Chicago	2014-10-08
4712042	Montgomery County Airport	Montgomery County Airport	CXO,KCXO,Montgomery County Airport	30.35188	-95.41466	S	AIRP	US		TX	339			0	72	75	America/Chicago	2006-10-29
4712143	Moore Airport	Moore Airport		32.53319	-96.32248	S	AIRP	US		TX	257			0	124	128	America/Chicago	2006-01-15
4712211	Moore Ranch Airport	Moore Ranch Airport		31.21659	-95.82827	S	AIRP	US		TX	289			0	95	97	America/Chicago	2011-12-11
4712402	Morris Lazy K Ranch Airport	Morris Lazy K Ranch Airport		31.26657	-96.21838	S	AIRP	US		TX	289			0	110	113	America/Chicago	2011-12-11
4712403	Morris Manor Airport	Morris Manor Airport		33.16744	-95.80735	S	AIRP	US		TX	223			0	186	189	America/Chicago	2014-10-08
4712408	Morris Ranch Airport	Morris Ranch Airport		28.16737	-98.88592	S	AIRP	US		TX	283			0	104	106	America/Chicago	2011-12-11
4712588	Moulton Municipal Airport	Moulton Municipal Airport		29.56968	-97.15304	S	AIRP	US		TX	285			0	110	111	America/Chicago	2006-01-15
4712974	Mount Pleasant Municipal Airport	Mount Pleasant Municipal Airport		33.12873	-94.97605	S	AIRP	US		TX	449			0	119	116	America/Chicago	2006-01-15
4713230	Moursund Ranch Airport	Moursund Ranch Airport		30.38242	-98.37637	S	AIRP	US		TX	031			0	441	441	America/Chicago	2011-12-11
4713454	Munday Municipal Airport	Munday Municipal Airport		33.47066	-99.58745	S	AIRP	US		TX	275			0	450	450	America/Chicago	2013-03-08
4713583	Mustang Beach Airport	Mustang Beach Airport	KRAS	27.811	-97.08914	S	AIRP	US		TX	355			0	1	5	America/Indiana/Tell_City	2014-10-08
4713668	Muxworthy Airport	Muxworthy Airport		31.69786	-98.09726	S	AIRP	US		TX	193			0	364	366	America/Chicago	2013-03-08
4713715	N D Ranch Airport	N D Ranch Airport		32.53958	-95.6683	S	AIRP	US		TX	467			0	164	167	America/Chicago	2006-01-15
4713814	Nassau Bay Airport	Nassau Bay Airport		32.41958	-97.71281	S	AIRP	US		TX	221			0	217	221	America/Chicago	2011-12-11
4713869	Navasota Municipal Airport	Navasota Municipal Airport		30.37367	-96.1147	S	AIRP	US		TX	185			0	68	72	America/Chicago	2011-12-11
4714136	New Braunfels Municipal Airport	New Braunfels Municipal Airport	BAZ,KBAZ,New Braunfels Municipal Airport,New Braunfels Regional Airport	29.703	-98.04112	S	AIRP	US		TX	187			0	197	198	America/Chicago	2014-04-24
4714683	New Gulf Airport	New Gulf Airport	New Gulf Airport,Newgulf Airport	29.27179	-95.88502	S	AIRP	US		TX	481			0	20	22	America/Chicago	2011-12-11
4714732	Newton Municipal Airport	Newton Municipal Airport		30.88437	-93.74184	S	AIRP	US		TX	351			0	89	95	America/Chicago	2006-01-15
4714866	Nocona Airport	Nocona Airport		33.77399	-97.73836	S	AIRP	US		TX	337			0	273	271	America/Chicago	2006-01-15
4714961	Norman & White Airport	Norman & White Airport	Norman & White Airport,Norman and White Airport (historical)	26.35723	-98.14831	S	AIRP	US		TX	215			0	27	30	America/Chicago	2016-12-07
4714979	Norris Raun Ranch Airport	Norris Raun Ranch Airport		29.19149	-96.49354	S	AIRP	US		TX	481			0	31	32	America/Chicago	2011-12-11
4715556	Northwest Regional Airport	Northwest Regional Airport	52F	33.04984	-97.23224	S	AIRP	US		TX	121			0	188	192	America/Chicago	2012-04-08
4715704	Nuttall Airport	Nuttall Airport		32.2246	-95.19578	S	AIRP	US		TX	423			0	129	131	America/Chicago	2006-01-15
4715727	O S Wyatt Airport	O S Wyatt Airport		27.4217	-98.60446	S	AIRP	US		TX	131			0	162	167	America/Chicago	2011-12-11
4716035	Oaks Airport	Oaks Airport		32.26735	-95.08714	S	AIRP	US		TX	423			0	147	144	America/Chicago	2011-12-11
4716317	Old Forker Ultralight Airport	Old Forker Ultralight Airport		29.31885	-95.08576	S	AIRP	US		TX	167			0	4	7	America/Chicago	2006-01-15
4716442	Old Reb Airport	Old Reb Airport		26.17535	-97.87528	S	AIRP	US		TX	215			0	17	22	America/Chicago	2011-12-11
4716627	Oliver Airport	Oliver Airport		33.42262	-99.86683	S	AIRP	US		TX	275			0	454	457	America/Chicago	2013-03-08
4716713	One Sixty Four Place Airport	One Sixty Four Place Airport		33.12608	-98.2291	S	AIRP	US		TX	237			0	367	374	America/Chicago	2013-03-08
4716810	Orange County Airport	Orange County Airport	KORG,ORG	30.06938	-93.8035	S	AIRP	US		TX	361			0	3	5	America/Chicago	2006-10-29
4717115	P-K Ranch Airport	P-K Ranch Airport		30.03355	-96.26357	S	AIRP	US		TX	015			0	109	107	America/Chicago	2006-01-15
4717207	Paisano Ranch Airport	Paisano Ranch Airport		28.39694	-98.36279	S	AIRP	US		TX	311			0	71	74	America/Chicago	2011-12-11
